"Current_A","Current_B","Current_C","Current_N","Current_G","Current_Avg","Current_UNB_A","Current_UNB_B","Current_UNB_C","Current_UNB_Worst","Voltage_A_B","Voltage_B_C","Voltage_C_A","Voltage_L_L_Avg","Voltage_A_N","Voltage_B_N","Voltage_C_N","rsrv1","Voltage_L_N_Avg","Voltage_UNB_A_B","Voltage_UNB_B_C","Voltage_UNB_C_A","Voltage_UNB_L_L_Worst","Voltage_UNB_A_N","Voltage_UNB_B_N","Voltage_UNB_C_N","Voltage_UNB_L_N_Worst","Active_Power_A","Active_Power_B","Active_Power_C","Active_Power_Total","Reactive_Power_A","Reactive_Power_B","Reactive_Power_C","Reactive_Power_Total","Apparent_Power_A","Apparent_Power_B","Apparent_Power_C","Apparent_Power_Total","Power_Factor_A","Power_Factor_B","Power_Factor_C","Power_Factor_Total","Frequency","Temperature","Active_Energy_LastDay","rsrv2","rsrv3","rsrv4","Energy_Acum_Datetime","Active_Energy_Delivered","Active_Energy_Received","Active_Energy_del_p_rec","Active_Energy_del_m_rec","Reactive_Energy_Delivered","Reactive_Energy_Received","Reactive_Energy_del_p_rec","Reactive_Energy_del_m_rec","Apparent_Energy_Delivered","Apparent_Energy_Received","Apparent_Energy_del_p_rec","createdAt"
"17.48","2.32","7.93","16.43","13","2","1","2","5","380","391","383","380","233.44","236.74","235","0","235.06","30","23","26","12","12","15","15","0","0","4.05","0.37","1.63","6.05","0.49","0.4","0.92","1.81","4.08","0.55","1.87","6.31","0.99","0.68","0.87","0.96","50.03","40.64","6.22","0","0","0","0","453250.91","453.42","453704.31","452797.5","358108.72","678.92","358787.66","357429.78","588571.56","1235.34","4","2023-05-02T22:42:26.528Z"
"17.49","2.32","7.94","16.44","13","2","1","2","5","380","391","383","380","233.55","236.82","235.05","0","235.14","30","23","26","12","12","15","15","0","0","4.06","0.37","1.63","6.06","0.49","0.4","0.91","1.81","4.09","0.55","1.86","6.33","0.99","0.68","0.87","0.96","50.05","40.64","6.22","0","0","0","0","453250.94","453.42","453704.38","452797.53","358108.75","678.92","358787.66","357429.78","588571.62","1235.34","4","2023-05-02T22:42:37.051Z"
"17.49","2.32","7.93","16.42","13","2","1","2","5","380","391","383","380","233.27","236.42","234.65","0","234.78","30","23","26","12","12","15","15","0","0","4.06","0.37","1.63","6.06","0.49","0.4","0.91","1.81","4.09","0.55","1.86","6.33","0.99","0.68","0.87","0.96","49.98","40.33","6.22","0","0","0","0","453250.97","453.42","453704.38","452797.56","358108.75","678.92","358787.66","357429.78","588571.62","1235.34","4","2023-05-02T22:42:51.339Z"
"17.49","2.32","7.94","16.42","13","2","1","2","5","380","391","383","380","233.27","236.49","234.74","0","234.84","30","23","26","12","12","15","15","0","0","4.05","0.37","1.62","6.05","0.49","0.4","0.91","1.8","4.08","0.55","1.86","6.31","0.99","0.68","0.87","0.96","50.01","40.64","6.22","0","0","0","0","453251","453.42","453704.41","452797.56","358108.75","678.92","358787.66","357429.81","588571.62","1235.34","4","2023-05-02T22:43:01.144Z"
"14.54","2.32","7.93","13.67","13","2","1","2","5","380","391","383","380","233.97","236.39","234.62","0","234.99","30","23","26","12","12","15","15","0","0","3.36","0.37","1.62","5.36","0.51","0.4","0.91","1.81","3.4","0.55","1.86","5.66","0.99","0.68","0.87","0.95","50.02","40.95","6.22","0","0","0","0","453251","453.42","453704.41","452797.59","358108.75","678.92","358787.69","357429.81","588571.69","1235.34","4","2023-05-02T22:43:11.804Z"
"14.56","2.32","7.92","13.69","13","2","1","2","5","380","391","383","380","234.21","236.61","234.93","0","235.25","30","23","26","12","12","15","15","0","0","3.37","0.37","1.62","5.36","0.51","0.4","0.91","1.82","3.41","0.55","1.86","5.66","0.99","0.68","0.87","0.95","50.03","40.33","6.22","0","0","0","0","453251.03","453.42","453704.44","452797.59","358108.75","678.92","358787.69","357429.81","588571.69","1235.34","4","2023-05-02T22:43:27.075Z"
"14.56","2.32","7.92","13.69","13","2","1","2","5","380","391","383","380","234.28","235.67","234.97","0","234.97","30","23","26","12","12","15","15","0","0","3.37","0.52","1.62","5.51","0.51","0.5","0.91","1.92","3.41","0.72","1.86","5.84","0.99","0.72","0.87","0.94","50","40.64","6.22","0","0","0","0","453251.03","453.42","453704.47","452797.62","358108.78","678.92","358787.69","357429.81","588571.69","1235.34","4","2023-05-02T22:43:39.517Z"
"14.62","2.86","7.92","13.14","13","2","1","2","5","380","391","383","380","234.1","236.48","234.82","0","235.13","30","23","26","12","12","15","15","0","0","3.39","0.46","1.63","5.47","0.51","0.5","0.91","1.91","3.42","0.68","1.86","5.8","0.99","0.68","0.87","0.94","50.03","40.64","6.22","0","0","0","0","453251.06","453.42","453704.47","452797.66","358108.78","678.92","358787.69","357429.81","588571.75","1235.34","4","2023-05-02T22:43:50.366Z"
"14.6","2.84","7.93","13.15","13","2","1","2","5","380","391","383","380","234.2","236.51","234.85","0","235.19","30","23","26","12","12","15","15","0","0","3.38","0.45","1.62","5.45","0.51","0.5","0.91","1.91","3.42","0.67","1.86","5.78","0.99","0.67","0.87","0.94","50.02","40.64","6.22","0","0","0","0","453251.06","453.42","453704.5","452797.66","358108.78","678.92","358787.69","357429.84","588571.75","1235.34","4","2023-05-02T22:44:02.674Z"
"14.63","2.84","7.92","13.17","13","2","1","2","5","380","391","383","380","234.34","236.62","235.02","0","235.32","30","23","26","12","12","15","15","0","0","3.38","0.45","1.62","5.45","0.51","0.5","0.91","1.91","3.42","0.67","1.86","5.78","0.99","0.67","0.87","0.94","50.04","40.64","6.22","0","0","0","0","453251.09","453.42","453704.5","452797.69","358108.78","678.92","358787.72","357429.84","588571.75","1235.34","4","2023-05-02T22:44:15.920Z"
"14.58","2.84","7.93","13.15","13","2","1","2","5","380","391","383","380","234.03","236.36","234.72","0","235.04","30","23","26","12","12","15","15","0","0","3.37","0.45","1.62","5.45","0.51","0.5","0.91","1.91","3.41","0.67","1.86","5.78","0.99","0.67","0.87","0.94","50.02","40.03","6.22","0","0","0","0","453251.12","453.42","453704.53","452797.69","358108.78","678.92","358787.72","357429.84","588571.75","1235.34","4","2023-05-02T22:44:24.129Z"
"17.57","2.84","7.92","15.91","13","2","1","2","5","380","391","383","380","233.52","236.58","234.92","0","235","30","23","26","12","12","15","15","0","0","3.37","0.45","1.62","5.45","0.51","0.5","0.91","1.91","3.41","0.67","1.86","5.78","0.99","0.67","0.87","0.94","50.04","40.33","6.22","0","0","0","0","453251.12","453.42","453704.53","452797.72","358108.81","678.92","358787.72","357429.84","588571.81","1235.34","4","2023-05-02T22:44:41.809Z"
"17.58","2.84","7.91","15.9","13","2","1","2","5","380","391","383","380","233.58","236.64","234.94","0","235.05","30","23","26","12","12","15","15","0","0","4.08","0.45","1.62","6.15","0.49","0.5","0.91","1.89","4.1","0.67","1.86","6.44","0.99","0.67","0.87","0.96","50.02","40.95","6.22","0","0","0","0","453251.16","453.42","453704.56","452797.75","358108.81","678.92","358787.72","357429.84","588571.81","1235.34","4","2023-05-02T22:44:56.042Z"
"17.57","2.85","7.92","15.9","13","2","1","2","5","380","391","383","380","233.22","236.36","234.62","0","234.73","30","23","26","12","12","15","15","0","0","4.07","0.46","1.62","6.15","0.49","0.5","0.91","1.9","4.1","0.67","1.86","6.44","0.99","0.68","0.87","0.96","49.98","40.64","6.22","0","0","0","0","453251.19","453.42","453704.59","452797.75","358108.81","678.92","358787.72","357429.88","588571.81","1235.34","4","2023-05-02T22:45:02.361Z"
"17.58","2.85","7.92","15.9","13","2","1","2","5","380","391","383","380","233.27","236.35","234.57","0","234.73","30","23","26","12","12","15","15","0","0","4.07","0.46","1.62","6.15","0.49","0.5","0.91","1.89","4.1","0.67","1.86","6.43","0.99","0.68","0.87","0.96","49.97","40.33","6.22","0","0","0","0","453251.19","453.42","453704.59","452797.75","358108.81","678.92","358787.75","357429.88","588571.88","1235.34","4","2023-05-02T22:45:18.534Z"
"17.48","2.84","7.91","15.81","13","2","1","2","5","380","391","383","380","233.29","236.32","234.57","0","234.73","30","23","26","12","12","15","15","0","0","4.05","0.46","1.62","6.12","0.49","0.49","0.9","1.89","4.07","0.67","1.86","6.41","0.99","0.68","0.87","0.96","50.02","40.33","6.22","0","0","0","0","453251.19","453.42","453704.59","452797.75","358108.81","678.92","358787.75","357429.88","588571.88","1235.34","4","2023-05-02T22:45:28.856Z"
"17.47","2.85","7.94","15.82","13","2","1","2","5","380","391","383","380","233.2","236.25","234.4","0","234.62","30","23","26","12","12","15","15","0","0","4.05","0.45","1.62","6.12","0.49","0.5","0.91","1.89","4.07","0.67","1.86","6.41","0.99","0.68","0.87","0.96","50","40.95","6.22","0","0","0","0","453251.22","453.42","453704.69","452797.81","358108.84","678.92","358787.75","357429.88","588571.88","1235.34","4","2023-05-02T22:45:37.868Z"
"17.52","2.88","7.94","15.85","13","2","1","2","5","380","391","383","380","233.34","236.33","234.57","0","234.75","30","23","26","12","12","15","15","0","0","4.05","0.46","1.62","6.13","0.49","0.5","0.91","1.9","4.08","0.68","1.86","6.42","0.99","0.68","0.87","0.96","49.99","40.64","6.22","0","0","0","0","453251.25","453.42","453704.69","452797.84","358108.84","678.92","358787.75","357429.88","588571.94","1235.34","4","2023-05-02T22:45:51.357Z"
"17.55","2.87","7.93","15.88","13","2","1","2","5","380","391","383","380","233.29","236.23","234.48","0","234.67","30","23","26","12","12","15","15","0","0","4.04","0.46","1.62","6.13","0.49","0.5","0.91","1.9","4.07","0.68","1.86","6.42","0.99","0.68","0.87","0.96","49.99","40.64","6.22","0","0","0","0","453251.28","453.42","453704.72","452797.84","358108.84","678.92","358787.75","357429.91","588571.94","1235.34","4","2023-05-02T22:46:03.261Z"
"17.55","2.87","7.93","15.88","13","2","1","2","5","380","391","383","380","233.54","236.52","234.78","0","234.95","30","23","26","12","12","15","15","0","0","4.08","0.46","1.62","6.16","0.49","0.5","0.92","1.91","4.11","0.68","1.87","6.45","0.99","0.68","0.87","0.96","50.04","40.33","6.22","0","0","0","0","453251.31","453.42","453704.75","452797.88","358108.84","678.92","358787.78","357429.91","588571.94","1235.34","4","2023-05-02T22:46:17.636Z"
